#Column	usrid	(I7)	User Table identifier	(cross_match.usrid)	[""]	[meta.id]
#Column	separation	(F9.2)	Distance from master source to user source	(cross_match.separation)	["arcsec"]	[pos.angDistance]
#Column	probability	(F9.2)	Probability that master source and user source are a match	(cross_match.probability)	[""]	[stat.probability]
#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	ra	(A12)	Source position, ICRS right ascension	(master_source.ra)	[""]	[pos.eq.ra;meta.main]
#Column	dec	(A11)	Source position, ICRS declination	(master_source.dec)	[""]	[pos.eq.dec;meta.main]
#Column	err_ellipse_r0	(F9.2)	Major radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[]
#Column	err_ellipse_r1	(F9.2)	Minor radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r1)	["arcsec"]	[]
#Column	err_ellipse_ang	(F9.1)	Position angle (ref. local true north) of the major axis of the 95% confidence level error ellipse	(master_source.err_ellipse_ang)	["deg"]	[]
#Column	significance	(F9.2)	Highest flux significance (S/N) across all stacked observations and energy bands	(master_source.significance)	[""]	[]
#Column	likelihood_class	(A20)	Highest detection likelihood classification across all stacked observations and energy bands	(master_source.likelihood_class)	[""]	[]
#Column	conf_flag	(A5)	Source may be confused (source regions overlap in one or more contributing stacked observations)	(master_source.conf_flag)	[""]	[]
#Column	sat_src_flag	(A5)	Source is saturated in all observations; source properties are unreliable	(master_source.sat_src_flag)	[""]	[]
#Column	streak_src_flag	(A5)	Source is located on an ACIS readout streak in all observations; source properties may be affected	(master_source.streak_src_flag)	[""]	[]
#Column	flux_aper_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_lolim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_hilim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_lolim_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_hilim_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events; ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_avg_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_lolim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_avg_lolim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_hilim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_avg_hilim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events; HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_avg_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_lolim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events (68% lower confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_avg_lolim_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_avg_hilim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, averaged over all contributing observations, and calculated by counting X-ray events (68% upper confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_avg_hilim_w)	["erg/s/cm^2"]	[]
usrid	separation	probability	name	ra	dec	err_ellipse_r0	err_ellipse_r1	err_ellipse_ang	significance	likelihood_class	conf_flag	sat_src_flag	streak_src_flag	flux_aper_b	flux_aper_lolim_b	flux_aper_hilim_b	flux_aper_w	flux_aper_lolim_w	flux_aper_hilim_w	flux_aper_avg_b	flux_aper_avg_lolim_b	flux_aper_avg_hilim_b	flux_aper_avg_w	flux_aper_avg_lolim_w	flux_aper_avg_hilim_w
  85562	     0.56	     0.21	 2CXO J021934.8-050849	 02 19 34.88	-05 08 49.84	     1.09	     0.86	      1.7	     9.81	                TRUE	 TRUE	FALSE	FALSE	2.513e-14	2.179e-14	2.848e-14	         	         	         	2.136e-14	1.880e-14	2.375e-14	         	         	         
  85586	     0.52	     0.19	 2CXO J021938.7-051103	 02 19 38.74	-05 11 03.36	     0.97	     0.84	    167.4	     7.07	                TRUE	FALSE	FALSE	FALSE	1.289e-14	1.034e-14	1.529e-14	         	         	         	1.289e-14	1.034e-14	1.529e-14	         	         	         
  85615	     0.74	     0.10	 2CXO J021943.7-051232	 02 19 43.74	-05 12 32.80	     1.09	     0.84	    170.5	     7.23	                TRUE	FALSE	FALSE	FALSE	1.170e-14	9.542e-15	1.387e-14	         	         	         	1.170e-14	9.542e-15	1.387e-14	         	         	         
  85634	     0.80	     0.19	 2CXO J021946.1-050041	 02 19 46.13	-05 00 41.24	     1.50	     1.09	     74.0	     7.51	                TRUE	FALSE	FALSE	FALSE	1.355e-14	1.016e-14	1.694e-14	         	         	         	1.355e-14	1.016e-14	1.694e-14	         	         	         
  85645	     0.60	     0.05	 2CXO J021947.4-051008	 02 19 47.50	-05 10 08.17	     0.75	     0.73	    148.5	    12.20	                TRUE	FALSE	FALSE	FALSE	2.465e-14	2.208e-14	2.722e-14	         	         	         	1.909e-14	1.742e-14	2.065e-14	         	         	         
  85702	     0.17	     0.75	 2CXO J021957.5-045846	 02 19 57.58	-04 58 46.25	     1.35	     1.07	     64.5	    12.18	                TRUE	FALSE	FALSE	FALSE	3.261e-14	2.916e-14	3.585e-14	         	         	         	3.261e-14	2.916e-14	3.585e-14	         	         	         
  85734	     0.85	     0.01	 2CXO J022002.0-050101	 02 20 02.06	-05 01 01.50	     0.85	     0.78	     45.5	    14.94	                TRUE	FALSE	FALSE	FALSE	2.683e-14	2.486e-14	2.868e-14	         	         	         	2.683e-14	2.486e-14	2.868e-14	         	         	         
  85752	     0.62	     0.03	 2CXO J022005.5-050928	 02 20 05.54	-05 09 28.52	     0.72	     0.71	    168.9	    13.64	                TRUE	FALSE	FALSE	FALSE	1.467e-14	1.292e-14	1.632e-14	         	         	         	1.825e-14	1.687e-14	1.964e-14	         	         	         
  85836	     1.33	     0.11	 2CXO J022021.4-050303	 02 20 21.43	-05 03 03.44	     2.06	     1.40	     50.1	     2.22	                TRUE	FALSE	FALSE	FALSE	0.000e+00	0.000e+00	9.418e-16	         	         	         	0.000e+00	0.000e+00	9.418e-16	         	         	         
  85840	     1.10	     0.17	 2CXO J022022.0-050428	 02 20 22.01	-05 04 28.40	     1.96	     1.17	     64.7	     2.91	            MARGINAL	FALSE	FALSE	FALSE	4.095e-15	2.420e-15	5.770e-15	         	         	         	2.147e-15	1.025e-15	3.269e-15	         	         	         
  85856	     0.84	     0.00	 2CXO J022024.7-050231	 02 20 24.74	-05 02 31.33	     0.74	     0.72	     21.7	    41.44	                TRUE	FALSE	FALSE	FALSE	2.025e-13	1.958e-13	2.093e-13	         	         	         	2.049e-13	1.998e-13	2.098e-13	         	         	         
  85929	     0.12	     0.80	 2CXO J022035.3-015855	 02 20 35.39	-01 58 55.40	     1.21	     0.92	     14.5	     5.64	                TRUE	FALSE	FALSE	FALSE	4.903e-14	3.997e-14	5.809e-14	         	         	         	4.903e-14	3.997e-14	5.809e-14	         	         	         
  86022	     0.54	     0.24	 2CXO J022051.3-015301	 02 20 51.39	-01 53 01.58	     1.13	     0.83	     66.6	     3.94	                TRUE	FALSE	FALSE	FALSE	1.927e-14	1.445e-14	2.409e-14	         	         	         	1.927e-14	1.445e-14	2.409e-14	         	         	         
  86173	     0.67	     0.35	 2CXO J022113.4-015706	 02 21 13.50	-01 57 06.52	     1.76	     1.76	      0.0	     2.86	                TRUE	FALSE	FALSE	FALSE	1.012e-14	6.323e-15	1.391e-14	         	         	         	1.012e-14	6.323e-15	1.391e-14	         	         	         
  86254	     1.27	     0.27	 2CXO J022126.2-020232	 02 21 26.26	-02 02 32.69	     2.82	     2.22	    144.7	     3.94	                TRUE	FALSE	FALSE	FALSE	4.443e-14	3.070e-14	5.817e-14	         	         	         	4.443e-14	3.070e-14	5.817e-14	         	         	         
  86261	     0.85	     0.28	 2CXO J022128.3-015637	 02 21 28.31	-01 56 37.31	     1.93	     1.52	    122.4	     5.87	                TRUE	FALSE	FALSE	FALSE	6.181e-14	5.027e-14	7.336e-14	         	         	         	6.181e-14	5.027e-14	7.336e-14	         	         	         
  86263	     1.48	     0.56	 2CXO J022128.6-015713	 02 21 28.68	-01 57 13.29	     6.19	     4.52	    139.6	     2.72	            MARGINAL	FALSE	FALSE	FALSE	2.646e-14	1.529e-14	3.705e-14	         	         	         	2.646e-14	1.529e-14	3.705e-14	         	         	         
  86589	     1.58	     0.61	 2CXO J022218.5+013627	 02 22 18.59	+01 36 27.41	     7.64	     3.77	     27.8	     2.97	            MARGINAL	FALSE	FALSE	FALSE	8.214e-15	3.716e-15	1.271e-14	         	         	         	8.214e-15	3.716e-15	1.271e-14	         	         	         
  86628	     0.16	     0.82	 2CXO J022224.5+014801	 02 22 24.51	+01 48 01.46	     1.80	     1.31	     72.0	     4.67	                TRUE	FALSE	FALSE	FALSE	4.738e-15	2.204e-15	7.272e-15	         	         	         	4.738e-15	2.204e-15	7.272e-15	         	         	         
  86653	     1.93	     0.03	 2CXO J022227.6+013509	 02 22 27.65	+01 35 09.69	     2.24	     1.91	     66.8	     6.15	                TRUE	FALSE	FALSE	FALSE	2.609e-14	2.036e-14	3.181e-14	         	         	         	2.609e-14	2.036e-14	3.181e-14	         	         	         
  86903	     0.64	     0.31	 2CXO J022304.7+013236	 02 23 04.72	+01 32 36.44	     1.52	     0.94	      5.8	    23.55	                TRUE	FALSE	FALSE	FALSE	3.575e-13	3.324e-13	3.827e-13	         	         	         	3.575e-13	3.324e-13	3.827e-13	         	         	         
  86917	     0.41	     0.55	 2CXO J022307.6+014154	 02 23 07.67	+01 41 54.64	     1.66	     1.31	    152.8	     5.55	                TRUE	FALSE	FALSE	FALSE	3.291e-14	2.683e-14	3.899e-14	         	         	         	3.291e-14	2.683e-14	3.899e-14	         	         	         
  86938	     0.59	     0.69	 2CXO J022311.4+013649	 02 23 11.48	+01 36 49.02	     3.65	     2.35	      8.8	     3.64	                TRUE	FALSE	FALSE	FALSE	0.000e+00	0.000e+00	3.913e-15	         	         	         	0.000e+00	0.000e+00	3.913e-15	         	         	         
  87021	     1.07	     0.58	 2CXO J022324.9-041452	 02 23 24.97	-04 14 52.18	     4.80	     4.80	      0.0	     4.19	            MARGINAL	FALSE	FALSE	FALSE	9.759e-15	5.545e-15	1.375e-14	         	         	         	9.759e-15	5.545e-15	1.375e-14	         	         	         
  87059	     0.96	     0.79	 2CXO J022332.0+013239	 02 23 32.05	+01 32 39.68	     8.71	     6.59	    165.8	     4.67	                TRUE	FALSE	FALSE	FALSE	0.000e+00	0.000e+00	3.467e-14	         	         	         	0.000e+00	0.000e+00	3.467e-14	         	         	         
  87079	     1.39	     0.24	 2CXO J022336.9-041826	 02 23 36.95	-04 18 26.50	     2.88	     1.93	     47.5	     3.70	                TRUE	FALSE	FALSE	FALSE	1.621e-14	1.038e-14	2.173e-14	         	         	         	1.621e-14	1.038e-14	2.173e-14	         	         	         
  87102	     1.74	     0.60	 2CXO J022340.7-042257	 02 23 40.75	-04 22 57.31	     8.08	     6.46	     48.0	     3.58	            MARGINAL	FALSE	FALSE	FALSE	6.853e-15	1.769e-15	1.194e-14	         	         	         	6.853e-15	1.769e-15	1.194e-14	         	         	         
  87154	     0.11	     0.74	 2CXO J022348.6-041357	 02 23 48.64	-04 13 57.97	     0.79	     0.76	     14.3	    10.01	                TRUE	FALSE	FALSE	FALSE	7.800e-15	6.734e-15	8.799e-15	         	         	         	9.318e-15	8.347e-15	1.029e-14	         	         	         
  87170	     0.29	     0.93	 2CXO J022350.7-042703	 02 23 50.71	-04 27 03.63	     8.43	     6.36	     54.9	     3.50	            MARGINAL	FALSE	FALSE	FALSE	0.000e+00	0.000e+00	9.628e-15	         	         	         	0.000e+00	0.000e+00	9.628e-15	         	         	         
  87196	     0.13	     0.66	 2CXO J022356.6-041106	 02 23 56.70	-04 11 06.19	     0.73	     0.73	     83.9	    10.60	                TRUE	FALSE	FALSE	FALSE	1.034e-14	9.025e-15	1.157e-14	         	         	         	8.907e-15	8.095e-15	9.720e-15	         	         	         
  87239	     0.93	     0.31	 2CXO J022404.3+000507	 02 24 04.38	+00 05 07.33	     2.23	     1.68	     75.5	    12.26	                TRUE	FALSE	FALSE	FALSE	3.763e-14	3.240e-14	4.255e-14	         	         	         	3.763e-14	3.240e-14	4.255e-14	         	         	         
  87259	     1.08	     0.21	 2CXO J022408.2+000301	 02 24 08.22	+00 03 01.12	     2.10	     1.24	     80.6	    10.54	                TRUE	FALSE	FALSE	FALSE	2.113e-14	1.754e-14	2.451e-14	         	         	         	2.113e-14	1.754e-14	2.451e-14	         	         	         
  87303	     0.54	     0.11	 2CXO J022415.2-041710	 02 24 15.23	-04 17 10.70	     0.81	     0.76	    173.5	     5.00	                TRUE	FALSE	FALSE	FALSE	1.322e-14	1.097e-14	1.547e-14	         	         	         	1.322e-14	1.097e-14	1.547e-14	         	         	         
  87309	     0.22	     0.45	 2CXO J022415.7-041416	 02 24 15.78	-04 14 16.68	     0.72	     0.71	    132.3	    20.37	                TRUE	FALSE	FALSE	FALSE	3.670e-14	3.451e-14	3.875e-14	         	         	         	3.973e-14	3.794e-14	4.141e-14	         	         	         
  87325	     0.44	     0.53	 2CXO J022418.4-040536	 02 24 18.49	-04 05 36.13	     1.74	     1.12	     57.4	     7.98	                TRUE	FALSE	FALSE	FALSE	9.290e-15	7.410e-15	1.117e-14	         	         	         	9.594e-15	7.895e-15	1.129e-14	         	         	         
  87333	     0.98	     0.19	 2CXO J022419.8-040315	 02 24 19.81	-04 03 15.99	     1.81	     1.14	     77.5	    10.67	                TRUE	FALSE	FALSE	FALSE	1.224e-14	8.742e-15	1.556e-14	         	         	         	1.902e-14	1.612e-14	2.174e-14	         	         	         
  87355	     0.78	     0.22	 2CXO J022426.4-042309	 02 24 26.41	-04 23 09.07	     1.56	     1.30	    146.8	     9.34	                TRUE	FALSE	FALSE	FALSE	2.600e-14	2.103e-14	3.068e-14	         	         	         	2.090e-14	1.745e-14	2.435e-14	         	         	         
  87368	     0.18	     0.62	 2CXO J022428.7-000721	 02 24 28.71	-00 07 21.92	     0.91	     0.77	     16.3	     7.49	                TRUE	FALSE	FALSE	FALSE	9.293e-15	7.912e-15	1.068e-14	         	         	         	9.293e-15	7.912e-15	1.068e-14	         	         	         
  87369	     0.05	     0.86	 2CXO J022428.7-000342	 02 24 28.72	-00 03 42.59	     0.72	     0.72	     63.0	     8.14	                TRUE	FALSE	FALSE	FALSE	4.866e-15	4.248e-15	5.485e-15	         	         	         	4.866e-15	4.248e-15	5.485e-15	         	         	         
  87386	     0.12	     0.69	 2CXO J022430.5-000038	 02 24 30.60	-00 00 38.90	     0.71	     0.71	     96.2	    55.61	                TRUE	FALSE	FALSE	FALSE	2.051e-13	2.009e-13	2.090e-13	         	         	         	2.004e-13	1.967e-13	2.042e-13	         	         	         
  87388	     0.39	     0.81	 2CXO J022430.9-042957	 02 24 30.92	-04 29 57.45	     3.99	     2.53	     53.2	     6.42	                TRUE	FALSE	FALSE	FALSE	4.037e-14	3.182e-14	4.892e-14	         	         	         	4.037e-14	3.182e-14	4.892e-14	         	         	         
  87397	     1.20	     0.68	 2CXO J022432.4-043038	 02 24 32.45	-04 30 38.47	     7.08	     4.14	     40.0	     4.78	                TRUE	FALSE	FALSE	FALSE	6.381e-15	2.065e-15	1.070e-14	         	         	         	6.381e-15	2.065e-15	1.070e-14	         	         	         
  87404	     0.06	     0.83	 2CXO J022433.9-000426	 02 24 33.99	-00 04 26.06	     0.72	     0.72	      7.7	     7.81	                TRUE	FALSE	FALSE	FALSE	5.085e-15	4.421e-15	5.749e-15	         	         	         	5.085e-15	4.421e-15	5.749e-15	         	         	         
  87406	     1.09	     0.51	 2CXO J022434.3-043159	 02 24 34.40	-04 31 59.88	     4.08	     2.40	     48.5	     4.86	                TRUE	FALSE	FALSE	FALSE	1.250e-14	5.525e-15	1.919e-14	         	         	         	1.250e-14	5.525e-15	1.919e-14	         	         	         
  87420	     0.02	     0.94	 2CXO J022436.9-000603	 02 24 36.93	-00 06 03.69	     0.74	     0.72	      9.9	     9.51	                TRUE	FALSE	FALSE	FALSE	1.176e-14	1.052e-14	1.300e-14	         	         	         	1.176e-14	1.052e-14	1.300e-14	         	         	         
  87430	     0.98	     0.37	 2CXO J022438.1-040531	 02 24 38.14	-04 05 31.39	     2.71	     2.28	     76.5	     4.97	                TRUE	FALSE	FALSE	FALSE	0.000e+00	0.000e+00	1.035e-14	         	         	         	0.000e+00	0.000e+00	1.035e-14	         	         	         
  87431	     0.27	     0.63	 2CXO J022438.1-001058	 02 24 38.16	-00 10 58.05	     1.37	     1.04	     12.9	     9.16	                TRUE	FALSE	FALSE	FALSE	1.838e-14	1.611e-14	2.066e-14	         	         	         	1.838e-14	1.611e-14	2.066e-14	         	         	         
  87438	     0.42	     0.38	 2CXO J022438.9-042706	 02 24 38.96	-04 27 06.72	     1.16	     1.12	    105.8	    25.93	                TRUE	FALSE	FALSE	FALSE	1.030e-13	9.447e-14	1.116e-13	         	         	         	1.421e-13	1.356e-13	1.486e-13	         	         	         
  87441	     0.73	     0.43	 2CXO J022439.6-042401	 02 24 39.69	-04 24 01.30	     2.28	     1.75	    156.0	    10.96	                TRUE	FALSE	FALSE	FALSE	4.163e-14	3.340e-14	4.986e-14	         	         	         	3.333e-14	2.743e-14	3.923e-14	         	         	         
  87464	     1.42	     0.44	 2CXO J022444.2-041949	 02 24 44.28	-04 19 49.26	     4.52	     2.78	    107.5	     4.83	                TRUE	FALSE	FALSE	FALSE	0.000e+00	0.000e+00	3.001e-15	         	         	         	0.000e+00	0.000e+00	2.379e-15	         	         	         
  87496	     1.64	     0.06	 2CXO J022449.1-041803	 02 24 49.17	-04 18 03.38	     2.15	     1.79	     85.6	     8.83	                TRUE	FALSE	FALSE	FALSE	2.916e-14	2.394e-14	3.437e-14	         	         	         	2.916e-14	2.394e-14	3.437e-14	         	         	         
  87500	     0.35	     0.62	 2CXO J022449.8-043025	 02 24 49.84	-04 30 25.75	     1.74	     0.97	     46.7	     8.47	                TRUE	FALSE	FALSE	FALSE	3.369e-14	2.925e-14	3.786e-14	         	         	         	3.369e-14	2.925e-14	3.786e-14	         	         	         
  87512	     1.02	     0.22	 2CXO J022451.9-041211	 02 24 51.94	-04 12 11.59	     2.02	     1.89	     87.6	     7.77	                TRUE	FALSE	FALSE	FALSE	2.485e-14	2.113e-14	2.834e-14	         	         	         	2.485e-14	2.113e-14	2.834e-14	         	         	         
  87541	     0.40	     0.38	 2CXO J022455.7-043159	 02 24 55.76	-04 31 59.26	     1.13	     0.87	     43.3	     6.65	                TRUE	FALSE	FALSE	FALSE	1.230e-14	9.973e-15	1.462e-14	         	         	         	1.230e-14	9.973e-15	1.462e-14	         	         	         
  87578	     0.63	     0.40	 2CXO J022503.1-044024	 02 25 03.12	-04 40 24.76	     1.82	     1.38	      8.7	     5.62	                TRUE	FALSE	FALSE	FALSE	1.858e-14	1.465e-14	2.252e-14	         	         	         	1.858e-14	1.465e-14	2.252e-14	         	         	         
  87605	     1.25	     0.44	 2CXO J022509.1-001346	 02 25 09.13	-00 13 46.38	     3.94	     2.18	      5.3	     7.93	                TRUE	FALSE	FALSE	FALSE	3.720e-14	2.340e-14	5.040e-14	         	         	         	3.720e-14	2.340e-14	5.040e-14	         	         	         
  87629	     0.81	     0.12	 2CXO J022513.7-043651	 02 25 13.71	-04 36 51.08	     1.27	     0.99	    177.6	     3.06	                TRUE	FALSE	FALSE	FALSE	8.363e-15	5.420e-15	1.115e-14	         	         	         	8.363e-15	5.420e-15	1.115e-14	         	         	         
  87823	     1.16	     0.19	 2CXO J022545.5-043444	 02 25 45.52	-04 34 44.51	     2.16	     1.83	    146.4	     4.06	                TRUE	FALSE	FALSE	FALSE	7.924e-15	5.475e-15	1.037e-14	         	         	         	7.924e-15	5.475e-15	1.037e-14	         	         	         
  87850	     1.41	     0.49	 2CXO J022550.4-043324	 02 25 50.47	-04 33 24.09	     4.95	     3.54	    122.2	     2.80	            MARGINAL	FALSE	FALSE	FALSE	2.315e-15	4.134e-16	4.216e-15	         	         	         	2.315e-15	4.134e-16	4.216e-15	         	         	         
  88001	     0.59	     0.46	 2CXO J022615.0+004345	 02 26 15.03	+00 43 45.62	     1.97	     1.28	     65.4	     2.06	                TRUE	FALSE	FALSE	FALSE	7.987e-15	3.879e-15	1.209e-14	         	         	         	7.987e-15	3.879e-15	1.209e-14	         	         	         
  88033	     1.10	     0.18	 2CXO J022619.6-044608	 02 26 19.62	-04 46 08.16	     2.00	     2.00	      0.0	     3.41	                TRUE	FALSE	FALSE	FALSE	3.782e-15	1.621e-15	5.853e-15	         	         	         	3.782e-15	1.621e-15	5.853e-15	         	         	         
  88045	     1.39	     0.29	 2CXO J022621.0+004929	 02 26 21.04	+00 49 29.28	     3.20	     1.88	     92.7	     3.35	                TRUE	FALSE	FALSE	FALSE	3.269e-14	2.258e-14	4.279e-14	         	         	         	3.088e-14	2.093e-14	4.082e-14	         	         	         
  88051	     0.75	     0.78	 2CXO J022621.7+011855	 02 26 21.75	+01 18 55.89	     6.53	     4.14	     19.3	     2.78	                TRUE	FALSE	FALSE	FALSE	3.355e-14	1.999e-14	4.640e-14	         	         	         	3.355e-14	1.999e-14	4.640e-14	         	         	         
  88088	     1.33	     0.07	 2CXO J022629.5-044913	 02 26 29.56	-04 49 13.58	     1.77	     1.28	     27.5	     4.16	                TRUE	FALSE	FALSE	FALSE	7.163e-15	4.537e-15	9.790e-15	         	         	         	7.163e-15	4.537e-15	9.790e-15	         	         	         
  88089	     0.51	     0.23	 2CXO J022630.0+004530	 02 26 30.08	+00 45 30.28	     1.05	     0.85	    109.6	     2.97	                TRUE	FALSE	FALSE	FALSE	1.148e-14	7.430e-15	1.531e-14	         	         	         	1.148e-14	7.430e-15	1.531e-14	         	         	         
  88095	     0.66	     0.10	 2CXO J022631.0+004127	 02 26 31.07	+00 41 27.19	     0.98	     0.98	      0.0	     1.79	                TRUE	FALSE	FALSE	FALSE	9.355e-15	4.127e-15	1.458e-14	         	         	         	9.355e-15	4.127e-15	1.458e-14	         	         	         
  88097	     0.05	     0.97	 2CXO J022631.3+002506	 02 26 31.40	+00 25 06.99	     3.03	     1.88	     51.7	     2.76	                TRUE	FALSE	FALSE	FALSE	1.545e-14	8.626e-15	2.228e-14	         	         	         	1.545e-14	8.626e-15	2.228e-14	         	         	         
  88098	     0.45	     0.82	 2CXO J022631.4+004941	 02 26 31.41	+00 49 41.84	     4.86	     3.19	     98.5	     2.86	            MARGINAL	FALSE	FALSE	FALSE	2.281e-14	1.431e-14	3.086e-14	         	         	         	2.135e-14	1.289e-14	2.940e-14	         	         	         
  88102	     1.18	     0.26	 2CXO J022631.7-045127	 02 26 31.74	-04 51 27.85	     2.55	     1.81	     10.4	     4.56	                TRUE	FALSE	FALSE	FALSE	1.546e-14	1.110e-14	1.959e-14	         	         	         	1.546e-14	1.110e-14	1.959e-14	         	         	         
  88107	     0.09	     0.84	 2CXO J022632.3-043808	 02 26 32.38	-04 38 08.86	     1.06	     0.88	     76.0	     7.00	                TRUE	FALSE	FALSE	FALSE	7.951e-15	6.014e-15	9.786e-15	         	         	         	7.951e-15	6.014e-15	9.786e-15	         	         	         
  88140	     0.43	     0.25	 2CXO J022639.6+004330	 02 26 39.62	+00 43 30.09	     0.93	     0.86	    128.7	     3.09	                TRUE	FALSE	FALSE	FALSE	7.705e-15	5.137e-15	1.013e-14	         	         	         	7.705e-15	5.137e-15	1.013e-14	         	         	         
  88172	     0.53	     0.59	 2CXO J022644.0+003306	 02 26 44.01	+00 33 06.08	     2.39	     1.19	     78.4	     3.06	                TRUE	FALSE	FALSE	FALSE	0.000e+00	0.000e+00	9.055e-15	         	         	         	1.222e-14	8.145e-15	1.608e-14	         	         	         
  88183	     1.56	     0.03	 2CXO J022646.2-045153	 02 26 46.27	-04 51 53.91	     1.79	     1.64	      2.6	     5.77	                TRUE	FALSE	FALSE	FALSE	1.411e-14	1.101e-14	1.720e-14	         	         	         	1.411e-14	1.101e-14	1.720e-14	         	         	         
  88204	     0.81	     0.30	 2CXO J022650.4+002012	 02 26 50.47	+00 20 12.83	     1.92	     1.53	      7.1	     4.00	                TRUE	FALSE	FALSE	FALSE	4.026e-14	3.004e-14	5.049e-14	         	         	         	4.026e-14	3.004e-14	5.049e-14	         	         	         
  88223	     1.26	     0.21	 2CXO J022655.2+002210	 02 26 55.30	+00 22 10.20	     2.48	     1.73	     20.9	     2.92	                TRUE	FALSE	FALSE	FALSE	1.242e-14	7.506e-15	1.734e-14	         	         	         	1.242e-14	7.506e-15	1.734e-14	         	         	         
  88230	     1.67	     0.33	 2CXO J022656.0+002249	 02 26 56.09	+00 22 49.68	     4.22	     2.47	      4.8	     2.61	                TRUE	FALSE	FALSE	FALSE	1.624e-14	8.856e-15	2.362e-14	         	         	         	1.624e-14	8.856e-15	2.362e-14	         	         	         
  88233	     0.22	     0.65	 2CXO J022656.5+002347	 02 26 56.52	+00 23 47.40	     1.22	     0.98	     15.5	     4.89	                TRUE	FALSE	FALSE	FALSE	3.013e-14	2.382e-14	3.643e-14	         	         	         	3.013e-14	2.382e-14	3.643e-14	         	         	         
  88253	     0.26	     0.43	 2CXO J022659.9-044430	 02 26 59.91	-04 44 30.57	     0.82	     0.75	    169.0	     6.26	                TRUE	FALSE	FALSE	FALSE	7.425e-15	6.148e-15	8.701e-15	         	         	         	7.425e-15	6.148e-15	8.701e-15	         	         	         
  88264	     0.72	     0.05	 2CXO J022702.1+002744	 02 27 02.15	+00 27 44.95	     0.88	     0.81	    158.7	     2.05	                TRUE	FALSE	FALSE	FALSE	5.650e-15	2.749e-15	8.399e-15	         	         	         	5.650e-15	2.749e-15	8.399e-15	         	         	         
